location_id,name,latitude,longitude,region
grid_4783,Global grid 4783,22.500000,-103.750000,global_n_lat33_lon30
grid_0744,Global grid 0744,-47.500000,-121.250000,global_s_lat05_lon23
grid_4208,Global grid 4208,12.500000,-101.250000,global_n_lat29_lon31
grid_4976,Global grid 4976,25.000000,18.750000,global_n_lat34_lon79
grid_0521,Global grid 0521,-52.500000,41.250000,global_s_lat03_lon88
grid_0160,Global grid 0160,-57.500000,-141.250000,global_s_lat01_lon15
grid_1825,Global grid 1825,-30.000000,61.250000,global_s_lat12_lon96
grid_3441,Global grid 3441,-2.500000,141.250000,global_s_lat23_lon128
grid_2024,Global grid 2024,-25.000000,-161.250000,global_s_lat14_lon07
grid_4510,Global grid 4510,17.500000,-66.250000,global_n_lat31_lon45
grid_2779,Global grid 2779,-12.500000,-73.750000,global_s_lat19_lon42
grid_6696,Global grid 6696,55.000000,-1.250000,global_n_lat46_lon71
grid_6211,Global grid 6211,47.500000,-133.750000,global_n_lat43_lon18
grid_5513,Global grid 5513,35.000000,-78.750000,global_n_lat38_lon40
grid_1450,Global grid 1450,-35.000000,-156.250000,global_s_lat10_lon09
grid_0249,Global grid 0249,-57.500000,81.250000,global_s_lat01_lon104
grid_1469,Global grid 1469,-35.000000,-108.750000,global_s_lat10_lon28
grid_2918,Global grid 2918,-10.000000,-86.250000,global_s_lat20_lon37
grid_0343,Global grid 0343,-55.000000,-43.750000,global_s_lat02_lon54
grid_6163,Global grid 6163,45.000000,106.250000,global_n_lat42_lon114
grid_5358,Global grid 5358,32.500000,-106.250000,global_n_lat37_lon29
grid_3034,Global grid 3034,-7.500000,-156.250000,global_s_lat21_lon09
grid_2187,Global grid 2187,-22.500000,-113.750000,global_s_lat15_lon26
grid_2490,Global grid 2490,-17.500000,-76.250000,global_s_lat17_lon41
grid_2307,Global grid 2307,-20.000000,-173.750000,global_s_lat16_lon02
grid_6720,Global grid 6720,55.000000,58.750000,global_n_lat46_lon95
grid_0700,Global grid 0700,-50.000000,128.750000,global_s_lat04_lon123
grid_1096,Global grid 1096,-42.500000,38.750000,global_s_lat07_lon87
grid_3891,Global grid 3891,7.500000,-173.750000,global_n_lat27_lon02
grid_2417,Global grid 2417,-20.000000,101.250000,global_s_lat16_lon112
grid_3698,Global grid 3698,2.500000,63.750000,global_n_lat25_lon97
grid_0963,Global grid 0963,-45.000000,66.250000,global_s_lat06_lon98
grid_1381,Global grid 1381,-37.500000,31.250000,global_s_lat09_lon84
grid_2646,Global grid 2646,-15.000000,-46.250000,global_s_lat18_lon53
grid_6614,Global grid 6614,52.500000,153.750000,global_n_lat45_lon133
grid_6719,Global grid 6719,55.000000,56.250000,global_n_lat46_lon94
grid_6963,Global grid 6963,60.000000,-53.750000,global_n_lat48_lon50
grid_6522,Global grid 6522,52.500000,-76.250000,global_n_lat45_lon41
grid_4946,Global grid 4946,25.000000,-56.250000,global_n_lat34_lon49
grid_0980,Global grid 0980,-45.000000,108.750000,global_s_lat06_lon115
grid_5953,Global grid 5953,42.500000,-58.750000,global_n_lat41_lon48
grid_0951,Global grid 0951,-45.000000,36.250000,global_s_lat06_lon86
grid_1724,Global grid 1724,-32.500000,168.750000,global_s_lat11_lon139
grid_5246,Global grid 5246,30.000000,-26.250000,global_n_lat36_lon61
grid_5903,Global grid 5903,40.000000,176.250000,global_n_lat40_lon142
grid_5013,Global grid 5013,25.000000,111.250000,global_n_lat34_lon116
grid_0364,Global grid 0364,-55.000000,8.750000,global_s_lat02_lon75
grid_6466,Global grid 6466,50.000000,143.750000,global_n_lat44_lon129
grid_3280,Global grid 3280,-5.000000,98.750000,global_s_lat22_lon111
grid_6949,Global grid 6949,60.000000,-88.750000,global_n_lat48_lon36
grid_2800,Global grid 2800,-12.500000,-21.250000,global_s_lat19_lon63
grid_5997,Global grid 5997,42.500000,51.250000,global_n_lat41_lon92
grid_2488,Global grid 2488,-17.500000,-81.250000,global_s_lat17_lon39
grid_5576,Global grid 5576,35.000000,78.750000,global_n_lat38_lon103
grid_2145,Global grid 2145,-25.000000,141.250000,global_s_lat14_lon128
grid_1618,Global grid 1618,-32.500000,-96.250000,global_s_lat11_lon33
grid_0761,Global grid 0761,-47.500000,-78.750000,global_s_lat05_lon40
grid_2892,Global grid 2892,-10.000000,-151.250000,global_s_lat20_lon11
grid_4667,Global grid 4667,20.000000,-33.750000,global_n_lat32_lon58
grid_3350,Global grid 3350,-2.500000,-86.250000,global_s_lat23_lon37
grid_0428,Global grid 0428,-55.000000,168.750000,global_s_lat02_lon139
grid_2957,Global grid 2957,-10.000000,11.250000,global_s_lat20_lon76
grid_4932,Global grid 4932,25.000000,-91.250000,global_n_lat34_lon35
grid_3818,Global grid 3818,5.000000,3.750000,global_n_lat26_lon73
grid_5276,Global grid 5276,30.000000,48.750000,global_n_lat36_lon91
grid_4876,Global grid 4876,22.500000,128.750000,global_n_lat33_lon123
grid_6804,Global grid 6804,57.500000,-91.250000,global_n_lat47_lon35
grid_2498,Global grid 2498,-17.500000,-56.250000,global_s_lat17_lon49
grid_1845,Global grid 1845,-30.000000,111.250000,global_s_lat12_lon116
grid_4952,Global grid 4952,25.000000,-41.250000,global_n_lat34_lon55
grid_0654,Global grid 0654,-50.000000,13.750000,global_s_lat04_lon77
grid_0856,Global grid 0856,-47.500000,158.750000,global_s_lat05_lon135
grid_6831,Global grid 6831,57.500000,-23.750000,global_n_lat47_lon62
grid_3650,Global grid 3650,2.500000,-56.250000,global_n_lat25_lon49
grid_6485,Global grid 6485,52.500000,-168.750000,global_n_lat45_lon04
grid_0562,Global grid 0562,-52.500000,143.750000,global_s_lat03_lon129
grid_1168,Global grid 1168,-40.000000,-141.250000,global_s_lat08_lon15
grid_2745,Global grid 2745,-12.500000,-158.750000,global_s_lat19_lon08
grid_4421,Global grid 4421,15.000000,71.250000,global_n_lat30_lon100
grid_4466,Global grid 4466,17.500000,-176.250000,global_n_lat31_lon01
grid_6361,Global grid 6361,50.000000,-118.750000,global_n_lat44_lon24
grid_3557,Global grid 3557,0.000000,71.250000,global_n_lat24_lon100
grid_6281,Global grid 6281,47.500000,41.250000,global_n_lat43_lon88
grid_0220,Global grid 0220,-57.500000,8.750000,global_s_lat01_lon75
grid_3579,Global grid 3579,0.000000,126.250000,global_n_lat24_lon122
grid_3150,Global grid 3150,-7.500000,133.750000,global_s_lat21_lon125
grid_2214,Global grid 2214,-22.500000,-46.250000,global_s_lat15_lon53
grid_2482,Global grid 2482,-17.500000,-96.250000,global_s_lat17_lon33
grid_6576,Global grid 6576,52.500000,58.750000,global_n_lat45_lon95
grid_5856,Global grid 5856,40.000000,58.750000,global_n_lat40_lon95
grid_5216,Global grid 5216,30.000000,-101.250000,global_n_lat36_lon31
grid_4568,Global grid 4568,17.500000,78.750000,global_n_lat31_lon103
grid_5080,Global grid 5080,27.500000,-81.250000,global_n_lat35_lon39
grid_2332,Global grid 2332,-20.000000,-111.250000,global_s_lat16_lon27
grid_0839,Global grid 0839,-47.500000,116.250000,global_s_lat05_lon118
grid_6385,Global grid 6385,50.000000,-58.750000,global_n_lat44_lon48
grid_5826,Global grid 5826,40.000000,-16.250000,global_n_lat40_lon65
grid_0381,Global grid 0381,-55.000000,51.250000,global_s_lat02_lon92
grid_6438,Global grid 6438,50.000000,73.750000,global_n_lat44_lon101
grid_2352,Global grid 2352,-20.000000,-61.250000,global_s_lat16_lon47
grid_2912,Global grid 2912,-10.000000,-101.250000,global_s_lat20_lon31
grid_3511,Global grid 3511,0.000000,-43.750000,global_n_lat24_lon54
grid_0628,Global grid 0628,-50.000000,-51.250000,global_s_lat04_lon51
grid_6373,Global grid 6373,50.000000,-88.750000,global_n_lat44_lon36
grid_3171,Global grid 3171,-5.000000,-173.750000,global_s_lat22_lon02
grid_4554,Global grid 4554,17.500000,43.750000,global_n_lat31_lon89
grid_6223,Global grid 6223,47.500000,-103.750000,global_n_lat43_lon30
grid_0625,Global grid 0625,-50.000000,-58.750000,global_s_lat04_lon48
grid_3867,Global grid 3867,5.000000,126.250000,global_n_lat26_lon122
grid_1417,Global grid 1417,-37.500000,121.250000,global_s_lat09_lon120
grid_0924,Global grid 0924,-45.000000,-31.250000,global_s_lat06_lon59
grid_4188,Global grid 4188,12.500000,-151.250000,global_n_lat29_lon11
grid_0310,Global grid 0310,-55.000000,-126.250000,global_s_lat02_lon21
grid_1504,Global grid 1504,-35.000000,-21.250000,global_s_lat10_lon63
grid_6421,Global grid 6421,50.000000,31.250000,global_n_lat44_lon84
grid_4530,Global grid 4530,17.500000,-16.250000,global_n_lat31_lon65
grid_6266,Global grid 6266,47.500000,3.750000,global_n_lat43_lon73
grid_1988,Global grid 1988,-27.500000,108.750000,global_s_lat13_lon115
grid_4310,Global grid 4310,12.500000,153.750000,global_n_lat29_lon133
grid_4808,Global grid 4808,22.500000,-41.250000,global_n_lat33_lon55
grid_4916,Global grid 4916,25.000000,-131.250000,global_n_lat34_lon19
grid_2638,Global grid 2638,-15.000000,-66.250000,global_s_lat18_lon45
grid_0716,Global grid 0716,-50.000000,168.750000,global_s_lat04_lon139
grid_0791,Global grid 0791,-47.500000,-3.750000,global_s_lat05_lon70
grid_4130,Global grid 4130,10.000000,63.750000,global_n_lat28_lon97
grid_4250,Global grid 4250,12.500000,3.750000,global_n_lat29_lon73
grid_6364,Global grid 6364,50.000000,-111.250000,global_n_lat44_lon27
grid_0407,Global grid 0407,-55.000000,116.250000,global_s_lat02_lon118
grid_1343,Global grid 1343,-37.500000,-63.750000,global_s_lat09_lon46
grid_6369,Global grid 6369,50.000000,-98.750000,global_n_lat44_lon32
grid_0870,Global grid 0870,-45.000000,-166.250000,global_s_lat06_lon05
grid_2019,Global grid 2019,-25.000000,-173.750000,global_s_lat14_lon02
grid_6562,Global grid 6562,52.500000,23.750000,global_n_lat45_lon81
grid_2341,Global grid 2341,-20.000000,-88.750000,global_s_lat16_lon36
grid_4560,Global grid 4560,17.500000,58.750000,global_n_lat31_lon95
grid_3382,Global grid 3382,-2.500000,-6.250000,global_s_lat23_lon69
grid_2812,Global grid 2812,-12.500000,8.750000,global_s_lat19_lon75
grid_4065,Global grid 4065,10.000000,-98.750000,global_n_lat28_lon32
grid_1327,Global grid 1327,-37.500000,-103.750000,global_s_lat09_lon30
grid_0535,Global grid 0535,-52.500000,76.250000,global_s_lat03_lon102
grid_3305,Global grid 3305,-5.000000,161.250000,global_s_lat22_lon136
grid_2119,Global grid 2119,-25.000000,76.250000,global_s_lat14_lon102
grid_6922,Global grid 6922,60.000000,-156.250000,global_n_lat48_lon09
grid_2871,Global grid 2871,-12.500000,156.250000,global_s_lat19_lon134
grid_5035,Global grid 5035,25.000000,166.250000,global_n_lat34_lon138
grid_3562,Global grid 3562,0.000000,83.750000,global_n_lat24_lon105
grid_6638,Global grid 6638,55.000000,-146.250000,global_n_lat46_lon13
grid_5597,Global grid 5597,35.000000,131.250000,global_n_lat38_lon124
grid_2811,Global grid 2811,-12.500000,6.250000,global_s_lat19_lon74
grid_6523,Global grid 6523,52.500000,-73.750000,global_n_lat45_lon42
grid_0258,Global grid 0258,-57.500000,103.750000,global_s_lat01_lon113
grid_5699,Global grid 5699,37.500000,26.250000,global_n_lat39_lon82
grid_4415,Global grid 4415,15.000000,56.250000,global_n_lat30_lon94
grid_6109,Global grid 6109,45.000000,-28.750000,global_n_lat42_lon60
grid_6548,Global grid 6548,52.500000,-11.250000,global_n_lat45_lon67
grid_2952,Global grid 2952,-10.000000,-1.250000,global_s_lat20_lon71
grid_5666,Global grid 5666,37.500000,-56.250000,global_n_lat39_lon49
grid_5310,Global grid 5310,30.000000,133.750000,global_n_lat36_lon125
grid_6184,Global grid 6184,45.000000,158.750000,global_n_lat42_lon135
grid_0852,Global grid 0852,-47.500000,148.750000,global_s_lat05_lon131
grid_4559,Global grid 4559,17.500000,56.250000,global_n_lat31_lon94
grid_6245,Global grid 6245,47.500000,-48.750000,global_n_lat43_lon52
grid_4215,Global grid 4215,12.500000,-83.750000,global_n_lat29_lon38
grid_4616,Global grid 4616,20.000000,-161.250000,global_n_lat32_lon07
grid_6179,Global grid 6179,45.000000,146.250000,global_n_lat42_lon130
grid_1978,Global grid 1978,-27.500000,83.750000,global_s_lat13_lon105
grid_0513,Global grid 0513,-52.500000,21.250000,global_s_lat03_lon80
grid_2755,Global grid 2755,-12.500000,-133.750000,global_s_lat19_lon18
grid_5091,Global grid 5091,27.500000,-53.750000,global_n_lat35_lon50
grid_6737,Global grid 6737,55.000000,101.250000,global_n_lat46_lon112
grid_2675,Global grid 2675,-15.000000,26.250000,global_s_lat18_lon82
grid_5970,Global grid 5970,42.500000,-16.250000,global_n_lat41_lon65
grid_4332,Global grid 4332,15.000000,-151.250000,global_n_lat30_lon11
grid_3359,Global grid 3359,-2.500000,-63.750000,global_s_lat23_lon46
grid_0530,Global grid 0530,-52.500000,63.750000,global_s_lat03_lon97
grid_4543,Global grid 4543,17.500000,16.250000,global_n_lat31_lon78
grid_0418,Global grid 0418,-55.000000,143.750000,global_s_lat02_lon129
grid_4621,Global grid 4621,20.000000,-148.750000,global_n_lat32_lon12
grid_5304,Global grid 5304,30.000000,118.750000,global_n_lat36_lon119
grid_4293,Global grid 4293,12.500000,111.250000,global_n_lat29_lon116
grid_2977,Global grid 2977,-10.000000,61.250000,global_s_lat20_lon96
grid_2660,Global grid 2660,-15.000000,-11.250000,global_s_lat18_lon67
grid_5317,Global grid 5317,30.000000,151.250000,global_n_lat36_lon132
grid_6823,Global grid 6823,57.500000,-43.750000,global_n_lat47_lon54
grid_2293,Global grid 2293,-22.500000,151.250000,global_s_lat15_lon132
grid_5447,Global grid 5447,32.500000,116.250000,global_n_lat37_lon118
grid_4487,Global grid 4487,17.500000,-123.750000,global_n_lat31_lon22
grid_1151,Global grid 1151,-42.500000,176.250000,global_s_lat07_lon142
grid_1993,Global grid 1993,-27.500000,121.250000,global_s_lat13_lon120
grid_5079,Global grid 5079,27.500000,-83.750000,global_n_lat35_lon38
grid_6355,Global grid 6355,50.000000,-133.750000,global_n_lat44_lon18
grid_6704,Global grid 6704,55.000000,18.750000,global_n_lat46_lon79
grid_0832,Global grid 0832,-47.500000,98.750000,global_s_lat05_lon111
grid_5620,Global grid 5620,37.500000,-171.250000,global_n_lat39_lon03
grid_6904,Global grid 6904,57.500000,158.750000,global_n_lat47_lon135
grid_2720,Global grid 2720,-15.000000,138.750000,global_s_lat18_lon127
grid_4009,Global grid 4009,7.500000,121.250000,global_n_lat27_lon120
grid_3726,Global grid 3726,2.500000,133.750000,global_n_lat25_lon125
grid_1540,Global grid 1540,-35.000000,68.750000,global_s_lat10_lon99
grid_2941,Global grid 2941,-10.000000,-28.750000,global_s_lat20_lon60
grid_3496,Global grid 3496,0.000000,-81.250000,global_n_lat24_lon39
grid_2712,Global grid 2712,-15.000000,118.750000,global_s_lat18_lon119
grid_1645,Global grid 1645,-32.500000,-28.750000,global_s_lat11_lon60
grid_4797,Global grid 4797,22.500000,-68.750000,global_n_lat33_lon44
grid_5022,Global grid 5022,25.000000,133.750000,global_n_lat34_lon125
grid_5716,Global grid 5716,37.500000,68.750000,global_n_lat39_lon99
grid_4589,Global grid 4589,17.500000,131.250000,global_n_lat31_lon124
grid_6964,Global grid 6964,60.000000,-51.250000,global_n_lat48_lon51
grid_0047,Global grid 0047,-60.000000,-63.750000,global_s_lat00_lon46
grid_2375,Global grid 2375,-20.000000,-3.750000,global_s_lat16_lon70
grid_6526,Global grid 6526,52.500000,-66.250000,global_n_lat45_lon45
grid_5590,Global grid 5590,35.000000,113.750000,global_n_lat38_lon117
grid_3911,Global grid 3911,7.500000,-123.750000,global_n_lat27_lon22
grid_6549,Global grid 6549,52.500000,-8.750000,global_n_lat45_lon68
grid_0075,Global grid 0075,-60.000000,6.250000,global_s_lat00_lon74
grid_6651,Global grid 6651,55.000000,-113.750000,global_n_lat46_lon26
grid_5299,Global grid 5299,30.000000,106.250000,global_n_lat36_lon114
grid_6706,Global grid 6706,55.000000,23.750000,global_n_lat46_lon81
grid_3043,Global grid 3043,-7.500000,-133.750000,global_s_lat21_lon18
grid_6397,Global grid 6397,50.000000,-28.750000,global_n_lat44_lon60
grid_1681,Global grid 1681,-32.500000,61.250000,global_s_lat11_lon96
grid_2232,Global grid 2232,-22.500000,-1.250000,global_s_lat15_lon71
grid_3390,Global grid 3390,-2.500000,13.750000,global_s_lat23_lon77
grid_4504,Global grid 4504,17.500000,-81.250000,global_n_lat31_lon39
grid_6178,Global grid 6178,45.000000,143.750000,global_n_lat42_lon129
grid_6276,Global grid 6276,47.500000,28.750000,global_n_lat43_lon83
grid_4299,Global grid 4299,12.500000,126.250000,global_n_lat29_lon122
grid_2723,Global grid 2723,-15.000000,146.250000,global_s_lat18_lon130
grid_5180,Global grid 5180,27.500000,168.750000,global_n_lat35_lon139
grid_6672,Global grid 6672,55.000000,-61.250000,global_n_lat46_lon47
grid_1418,Global grid 1418,-37.500000,123.750000,global_s_lat09_lon121
grid_3516,Global grid 3516,0.000000,-31.250000,global_n_lat24_lon59
grid_4825,Global grid 4825,22.500000,1.250000,global_n_lat33_lon72
grid_6781,Global grid 6781,57.500000,-148.750000,global_n_lat47_lon12
grid_5522,Global grid 5522,35.000000,-56.250000,global_n_lat38_lon49
grid_5774,Global grid 5774,40.000000,-146.250000,global_n_lat40_lon13
grid_0906,Global grid 0906,-45.000000,-76.250000,global_s_lat06_lon41
grid_3681,Global grid 3681,2.500000,21.250000,global_n_lat25_lon80
grid_3589,Global grid 3589,0.000000,151.250000,global_n_lat24_lon132
grid_0131,Global grid 0131,-60.000000,146.250000,global_s_lat00_lon130
grid_4160,Global grid 4160,10.000000,138.750000,global_n_lat28_lon127
grid_5301,Global grid 5301,30.000000,111.250000,global_n_lat36_lon116
grid_4330,Global grid 4330,15.000000,-156.250000,global_n_lat30_lon09
grid_1249,Global grid 1249,-40.000000,61.250000,global_s_lat08_lon96
grid_0020,Global grid 0020,-60.000000,-131.250000,global_s_lat00_lon19
grid_6210,Global grid 6210,47.500000,-136.250000,global_n_lat43_lon17
grid_6668,Global grid 6668,55.000000,-71.250000,global_n_lat46_lon43
grid_2863,Global grid 2863,-12.500000,136.250000,global_s_lat19_lon126
grid_1101,Global grid 1101,-42.500000,51.250000,global_s_lat07_lon92
grid_3402,Global grid 3402,-2.500000,43.750000,global_s_lat23_lon89
grid_5866,Global grid 5866,40.000000,83.750000,global_n_lat40_lon105
grid_3697,Global grid 3697,2.500000,61.250000,global_n_lat25_lon96
grid_6543,Global grid 6543,52.500000,-23.750000,global_n_lat45_lon62
grid_3702,Global grid 3702,2.500000,73.750000,global_n_lat25_lon101
grid_6976,Global grid 6976,60.000000,-21.250000,global_n_lat48_lon63
grid_4222,Global grid 4222,12.500000,-66.250000,global_n_lat29_lon45
grid_6764,Global grid 6764,55.000000,168.750000,global_n_lat46_lon139
grid_6625,Global grid 6625,55.000000,-178.750000,global_n_lat46_lon00
grid_4463,Global grid 4463,15.000000,176.250000,global_n_lat30_lon142
grid_3341,Global grid 3341,-2.500000,-108.750000,global_s_lat23_lon28
grid_5963,Global grid 5963,42.500000,-33.750000,global_n_lat41_lon58
grid_6458,Global grid 6458,50.000000,123.750000,global_n_lat44_lon121
grid_6999,Global grid 6999,60.000000,36.250000,global_n_lat48_lon86
grid_3808,Global grid 3808,5.000000,-21.250000,global_n_lat26_lon63
grid_5937,Global grid 5937,42.500000,-98.750000,global_n_lat41_lon32
grid_3392,Global grid 3392,-2.500000,18.750000,global_s_lat23_lon79
grid_5066,Global grid 5066,27.500000,-116.250000,global_n_lat35_lon25
grid_0066,Global grid 0066,-60.000000,-16.250000,global_s_lat00_lon65
grid_0103,Global grid 0103,-60.000000,76.250000,global_s_lat00_lon102
grid_3214,Global grid 3214,-5.000000,-66.250000,global_s_lat22_lon45
grid_1105,Global grid 1105,-42.500000,61.250000,global_s_lat07_lon96
grid_3663,Global grid 3663,2.500000,-23.750000,global_n_lat25_lon62
grid_5787,Global grid 5787,40.000000,-113.750000,global_n_lat40_lon26
grid_4948,Global grid 4948,25.000000,-51.250000,global_n_lat34_lon51
grid_2083,Global grid 2083,-25.000000,-13.750000,global_s_lat14_lon66
grid_3223,Global grid 3223,-5.000000,-43.750000,global_s_lat22_lon54
grid_2645,Global grid 2645,-15.000000,-48.750000,global_s_lat18_lon52
grid_5272,Global grid 5272,30.000000,38.750000,global_n_lat36_lon87
grid_6487,Global grid 6487,52.500000,-163.750000,global_n_lat45_lon06
grid_3760,Global grid 3760,5.000000,-141.250000,global_n_lat26_lon15
grid_3182,Global grid 3182,-5.000000,-146.250000,global_s_lat22_lon13
grid_6790,Global grid 6790,57.500000,-126.250000,global_n_lat47_lon21
grid_0652,Global grid 0652,-50.000000,8.750000,global_s_lat04_lon75
grid_6056,Global grid 6056,45.000000,-161.250000,global_n_lat42_lon07
grid_0306,Global grid 0306,-55.000000,-136.250000,global_s_lat02_lon17
grid_6923,Global grid 6923,60.000000,-153.750000,global_n_lat48_lon10
grid_6928,Global grid 6928,60.000000,-141.250000,global_n_lat48_lon15
grid_4527,Global grid 4527,17.500000,-23.750000,global_n_lat31_lon62
grid_2593,Global grid 2593,-15.000000,-178.750000,global_s_lat18_lon00
grid_4565,Global grid 4565,17.500000,71.250000,global_n_lat31_lon100
grid_6476,Global grid 6476,50.000000,168.750000,global_n_lat44_lon139
grid_0552,Global grid 0552,-52.500000,118.750000,global_s_lat03_lon119
grid_6072,Global grid 6072,45.000000,-121.250000,global_n_lat42_lon23
grid_2263,Global grid 2263,-22.500000,76.250000,global_s_lat15_lon102
grid_0639,Global grid 0639,-50.000000,-23.750000,global_s_lat04_lon62
grid_2636,Global grid 2636,-15.000000,-71.250000,global_s_lat18_lon43
grid_4278,Global grid 4278,12.500000,73.750000,global_n_lat29_lon101
grid_2706,Global grid 2706,-15.000000,103.750000,global_s_lat18_lon113
grid_5530,Global grid 5530,35.000000,-36.250000,global_n_lat38_lon57
grid_4694,Global grid 4694,20.000000,33.750000,global_n_lat32_lon85
grid_4202,Global grid 4202,12.500000,-116.250000,global_n_lat29_lon25
grid_1847,Global grid 1847,-30.000000,116.250000,global_s_lat12_lon118
grid_4019,Global grid 4019,7.500000,146.250000,global_n_lat27_lon130
grid_0606,Global grid 0606,-50.000000,-106.250000,global_s_lat04_lon29
grid_5363,Global grid 5363,32.500000,-93.750000,global_n_lat37_lon34
grid_0815,Global grid 0815,-47.500000,56.250000,global_s_lat05_lon94
grid_0722,Global grid 0722,-47.500000,-176.250000,global_s_lat05_lon01
grid_3607,Global grid 3607,2.500000,-163.750000,global_n_lat25_lon06
grid_1180,Global grid 1180,-40.000000,-111.250000,global_s_lat08_lon27
grid_1233,Global grid 1233,-40.000000,21.250000,global_s_lat08_lon80
grid_3895,Global grid 3895,7.500000,-163.750000,global_n_lat27_lon06
grid_1025,Global grid 1025,-42.500000,-138.750000,global_s_lat07_lon16
grid_2785,Global grid 2785,-12.500000,-58.750000,global_s_lat19_lon48
grid_5149,Global grid 5149,27.500000,91.250000,global_n_lat35_lon108
grid_5036,Global grid 5036,25.000000,168.750000,global_n_lat34_lon139
grid_3021,Global grid 3021,-10.000000,171.250000,global_s_lat20_lon140
grid_1074,Global grid 1074,-42.500000,-16.250000,global_s_lat07_lon65
grid_1344,Global grid 1344,-37.500000,-61.250000,global_s_lat09_lon47
grid_6606,Global grid 6606,52.500000,133.750000,global_n_lat45_lon125
grid_4625,Global grid 4625,20.000000,-138.750000,global_n_lat32_lon16
grid_4381,Global grid 4381,15.000000,-28.750000,global_n_lat30_lon60
grid_4254,Global grid 4254,12.500000,13.750000,global_n_lat29_lon77
grid_4029,Global grid 4029,7.500000,171.250000,global_n_lat27_lon140
grid_5430,Global grid 5430,32.500000,73.750000,global_n_lat37_lon101
grid_6241,Global grid 6241,47.500000,-58.750000,global_n_lat43_lon48
grid_3997,Global grid 3997,7.500000,91.250000,global_n_lat27_lon108
grid_0002,Global grid 0002,-60.000000,-176.250000,global_s_lat00_lon01
grid_2484,Global grid 2484,-17.500000,-91.250000,global_s_lat17_lon35
grid_3625,Global grid 3625,2.500000,-118.750000,global_n_lat25_lon24
grid_1397,Global grid 1397,-37.500000,71.250000,global_s_lat09_lon100
grid_2239,Global grid 2239,-22.500000,16.250000,global_s_lat15_lon78
grid_0587,Global grid 0587,-50.000000,-153.750000,global_s_lat04_lon10
grid_6714,Global grid 6714,55.000000,43.750000,global_n_lat46_lon89
grid_1452,Global grid 1452,-35.000000,-151.250000,global_s_lat10_lon11
grid_0128,Global grid 0128,-60.000000,138.750000,global_s_lat00_lon127
grid_6671,Global grid 6671,55.000000,-63.750000,global_n_lat46_lon46
grid_5129,Global grid 5129,27.500000,41.250000,global_n_lat35_lon88
grid_0709,Global grid 0709,-50.000000,151.250000,global_s_lat04_lon132
grid_2438,Global grid 2438,-20.000000,153.750000,global_s_lat16_lon133
grid_4937,Global grid 4937,25.000000,-78.750000,global_n_lat34_lon40
grid_0141,Global grid 0141,-60.000000,171.250000,global_s_lat00_lon140
grid_5982,Global grid 5982,42.500000,13.750000,global_n_lat41_lon77
grid_3142,Global grid 3142,-7.500000,113.750000,global_s_lat21_lon117
grid_6080,Global grid 6080,45.000000,-101.250000,global_n_lat42_lon31
grid_6328,Global grid 6328,47.500000,158.750000,global_n_lat43_lon135
grid_5449,Global grid 5449,32.500000,121.250000,global_n_lat37_lon120
grid_6532,Global grid 6532,52.500000,-51.250000,global_n_lat45_lon51
grid_6592,Global grid 6592,52.500000,98.750000,global_n_lat45_lon111
grid_2294,Global grid 2294,-22.500000,153.750000,global_s_lat15_lon133
grid_5277,Global grid 5277,30.000000,51.250000,global_n_lat36_lon92
grid_1293,Global grid 1293,-40.000000,171.250000,global_s_lat08_lon140
grid_5418,Global grid 5418,32.500000,43.750000,global_n_lat37_lon89
grid_5115,Global grid 5115,27.500000,6.250000,global_n_lat35_lon74
grid_6996,Global grid 6996,60.000000,28.750000,global_n_lat48_lon83
grid_6640,Global grid 6640,55.000000,-141.250000,global_n_lat46_lon15
grid_1378,Global grid 1378,-37.500000,23.750000,global_s_lat09_lon81
grid_2665,Global grid 2665,-15.000000,1.250000,global_s_lat18_lon72
grid_3907,Global grid 3907,7.500000,-133.750000,global_n_lat27_lon18
grid_4917,Global grid 4917,25.000000,-128.750000,global_n_lat34_lon20
grid_4785,Global grid 4785,22.500000,-98.750000,global_n_lat33_lon32
grid_6130,Global grid 6130,45.000000,23.750000,global_n_lat42_lon81
grid_4200,Global grid 4200,12.500000,-121.250000,global_n_lat29_lon23
grid_6341,Global grid 6341,50.000000,-168.750000,global_n_lat44_lon04
grid_0067,Global grid 0067,-60.000000,-13.750000,global_s_lat00_lon66
grid_3006,Global grid 3006,-10.000000,133.750000,global_s_lat20_lon125
grid_5076,Global grid 5076,27.500000,-91.250000,global_n_lat35_lon35
grid_5147,Global grid 5147,27.500000,86.250000,global_n_lat35_lon106
grid_7001,Global grid 7001,60.000000,41.250000,global_n_lat48_lon88
grid_2777,Global grid 2777,-12.500000,-78.750000,global_s_lat19_lon40
grid_0254,Global grid 0254,-57.500000,93.750000,global_s_lat01_lon109
grid_4795,Global grid 4795,22.500000,-73.750000,global_n_lat33_lon42
grid_1069,Global grid 1069,-42.500000,-28.750000,global_s_lat07_lon60
grid_1839,Global grid 1839,-30.000000,96.250000,global_s_lat12_lon110
grid_5016,Global grid 5016,25.000000,118.750000,global_n_lat34_lon119
grid_3337,Global grid 3337,-2.500000,-118.750000,global_s_lat23_lon24
grid_0396,Global grid 0396,-55.000000,88.750000,global_s_lat02_lon107
grid_7002,Global grid 7002,60.000000,43.750000,global_n_lat48_lon89
grid_0013,Global grid 0013,-60.000000,-148.750000,global_s_lat00_lon12
